customer_id,signup_date,country,acquisition_channel
2391,2023-02-20,Poland,Email
2392,2023-08-14,Italy,Social
2393,2024-02-27,Italy,Organic
2394,2023-08-10,UK,Paid Search
2395,2024-04-18,Germany,Referral
2396,2023-10-26,Spain,Organic
2397,2023-09-08,Germany,Referral
2398,2023-06-06,UK,Organic
2399,2024-04-18,Germany,Organic
2400,2023-12-06,UK,Paid Search
2401,2024-01-27,Netherlands,Organic
2402,2023-06-14,France,Email
2403,2023-03-26,France,Social
2404,2023-07-26,Germany,Social
2405,2023-09-01,Germany,Social
2406,2023-09-24,France,Social
2407,2023-12-26,Italy,Social
2408,2023-08-15,Poland,Social
2409,2024-08-25,Austria,Email
2410,2024-08-26,Germany,Social
2411,2023-09-01,Germany,Paid Search
2412,2023-06-22,France,Paid Search
2413,2023-09-17,Netherlands,Paid Search
2414,2023-11-17,Spain,Paid Search
2415,2023-08-29,Spain,Paid Search
2416,2023-12-09,UK,Paid Search
2417,2023-09-08,UK,Organic
2418,2023-10-17,Austria,Email
2419,2024-02-16,Germany,Email
2420,2024-02-01,Italy,Paid Search
2421,2024-01-23,Spain,Referral
2422,2024-08-12,Germany,Referral
2423,2023-08-13,Poland,Email
2424,2023-10-15,Italy,Organic
2425,2023-05-02,Spain,Paid Search
2426,2023-10-17,Germany,Paid Search
2427,2023-08-12,Germany,Social
2428,2023-05-22,Netherlands,Social
2429,2024-01-28,Germany,Social
2430,2023-11-09,Germany,Email
2431,2024-11-22,France,Referral
2432,2024-07-07,Germany,Social
2433,2023-03-14,Spain,Referral
2434,2024-01-05,UK,Email
2435,2023-09-08,Germany,Paid Search
2436,2023-03-11,UK,Email
2437,2023-06-29,Germany,Organic
2438,2023-09-07,Germany,Organic
2439,2024-08-10,UK,Referral
2440,2023-09-10,UK,Paid Search
2441,2023-09-04,Germany,Paid Search
2442,2023-03-02,Netherlands,Referral
2443,2023-07-11,France,Paid Search
2444,2023-09-10,UK,Organic
2445,2024-02-17,France,Organic
2446,2023-04-16,Spain,Paid Search
2447,2023-11-03,UK,Organic
2448,2024-02-13,Germany,Organic
2449,2023-05-06,Netherlands,Email
2450,2024-01-17,Spain,Paid Search
2451,2023-10-02,Germany,Social
2452,2023-09-15,UK,Organic
2453,2023-07-09,Italy,Paid Search
2454,2023-07-13,Germany,Social
2455,2024-07-08,Poland,Paid Search
2456,2023-12-01,France,Paid Search
2457,2024-07-18,Spain,Paid Search
2458,2024-01-04,Poland,Organic
2459,2023-09-01,Austria,Organic
2460,2024-03-08,UK,Paid Search
2461,2024-03-31,Spain,Organic
2462,2024-06-13,Germany,Organic
2463,2023-11-06,Germany,Organic
2464,2024-05-16,Italy,Email
2465,2023-07-05,France,Paid Search
2466,2023-05-09,Italy,Social
2467,2024-03-05,Germany,Social
2468,2023-07-25,Germany,Paid Search
2469,2024-06-28,Germany,Organic
2470,2023-04-08,UK,Paid Search
2471,2023-04-14,Germany,Paid Search
2472,2023-08-21,France,Paid Search
2473,2023-04-12,Austria,Organic
2474,2023-11-13,Italy,Referral
2475,2023-07-22,Spain,Social
2476,2023-04-06,Germany,Organic
2477,2023-01-22,France,Referral
2478,2023-07-08,Netherlands,Organic
2479,2023-01-08,Germany,Organic
2480,2023-06-25,France,Organic
2481,2024-01-10,Poland,Referral
2482,2024-01-23,Germany,Organic
2483,2024-03-26,Poland,Email
2484,2023-10-02,Germany,Social
2485,2024-03-17,Germany,Paid Search
2486,2023-04-08,Germany,Paid Search
2487,2023-11-03,Poland,Organic
2488,2024-02-03,UK,Social
2489,2023-07-21,Spain,Paid Search
2490,2024-02-04,France,Paid Search
2491,2023-11-05,Poland,Organic
2492,2023-09-04,UK,Email
2493,2023-02-16,UK,Social
2494,2024-03-07,Spain,Paid Search
2495,2024-03-28,Spain,Paid Search
2496,2023-09-06,Netherlands,Paid Search
2497,2024-04-08,Germany,Paid Search
2498,2023-06-09,Italy,Organic
2499,2024-03-17,Germany,Social
2500,2023-08-22,Austria,Organic
2501,2024-01-14,France,Organic
2502,2023-06-01,Germany,Organic
2503,2023-07-08,Germany,Organic
2504,2023-03-20,UK,Social
2505,2023-09-08,France,Social
2506,2024-08-28,Italy,Paid Search
2507,2023-03-15,Netherlands,Paid Search
2508,2023-02-23,Germany,Social
2509,2024-06-11,UK,Social
2510,2024-03-21,Spain,Email
2511,2023-08-27,Poland,Email
2512,2023-03-12,France,Email
2513,2023-06-18,Poland,Email
2514,2023-07-25,Germany,Email
2515,2023-10-22,Netherlands,Social
2516,2023-12-14,Spain,Social
2517,2023-05-10,France,Social
2518,2024-05-04,Germany,Organic
2519,2023-09-13,Netherlands,Paid Search
2520,2023-06-29,France,Referral
2521,2023-06-16,Germany,Paid Search
2522,2023-03-19,Germany,Organic
2523,2024-03-29,Spain,Paid Search
2524,2023-04-16,Germany,Organic
2525,2023-09-05,UK,Paid Search
2526,2024-03-12,Austria,Paid Search
2527,2023-03-11,Spain,Paid Search
2528,2023-08-30,UK,Paid Search
2529,2023-10-03,UK,Organic
2530,2023-08-21,Germany,Paid Search
2531,2024-02-12,France,Organic
2532,2023-06-19,Germany,Paid Search
2533,2023-08-29,Germany,Social
2534,2024-04-07,Germany,Organic
2535,2024-02-06,UK,Referral
2536,2023-08-23,Germany,Social
2537,2023-12-26,Germany,Organic
2538,2023-04-15,Italy,Paid Search
2539,2023-10-12,Germany,Organic
2540,2023-10-28,Spain,Organic
2541,2024-10-24,France,Referral
2542,2023-03-26,UK,Social
2543,2024-04-19,Germany,Email
2544,2024-01-20,Germany,Social
2545,2023-02-25,Italy,Referral
2546,2023-10-15,France,Email
2547,2024-05-09,Germany,Organic
2548,2023-11-03,France,Organic
2549,2024-05-14,UK,Paid Search
2550,2023-12-16,Germany,Paid Search
2551,2023-09-16,UK,Paid Search
2552,2023-01-29,UK,Organic
2553,2024-02-13,UK,Email
2554,2024-01-01,Italy,Organic
2555,2024-07-24,France,Email
2556,2024-06-13,Poland,Paid Search
2557,2023-07-24,France,Organic
2558,2024-02-17,France,Email
2559,2023-10-13,Netherlands,Paid Search
2560,2023-07-22,Netherlands,Social
2561,2023-10-27,Germany,Email
2562,2023-11-07,Austria,Organic
2563,2023-07-09,Austria,Organic
2564,2024-01-21,Germany,Organic
2565,2023-11-17,UK,Organic
2566,2024-06-14,Spain,Referral
2567,2023-10-17,Poland,Email
2568,2023-04-20,UK,Paid Search
2569,2024-01-02,Germany,Social
2570,2023-12-29,Netherlands,Referral
2571,2023-07-20,Germany,Organic
2572,2023-10-14,Netherlands,Organic
2573,2023-05-04,UK,Email
2574,2023-08-21,Netherlands,Social
2575,2023-07-12,Germany,Organic
2576,2023-08-27,UK,Paid Search
2577,2024-01-10,Netherlands,Organic
2578,2024-07-13,Germany,Social
2579,2023-04-12,Germany,Social
2580,2024-09-09,Germany,Organic
2581,2023-10-28,Italy,Email
2582,2023-06-08,France,Paid Search
2583,2024-05-20,Netherlands,Social
2584,2024-05-04,UK,Social
2585,2024-07-30,Italy,Paid Search
2586,2024-06-24,UK,Organic
2587,2023-03-13,Germany,Organic
2588,2023-12-03,Germany,Social
2589,2023-10-29,Germany,Social
2590,2024-05-09,Italy,Organic
2591,2023-10-16,Netherlands,Referral
2592,2023-12-01,Spain,Email
2593,2023-06-02,Spain,Organic
2594,2024-05-06,Italy,Organic
2595,2023-01-20,Austria,Paid Search
2596,2023-08-29,Netherlands,Organic
2597,2023-05-15,Germany,Referral
2598,2023-11-03,Germany,Social
2599,2023-04-11,UK,Organic
2600,2023-04-25,Spain,Paid Search
2601,2023-07-12,UK,Organic
2602,2024-01-10,Germany,Paid Search
2603,2023-12-10,Spain,Organic
2604,2023-10-20,France,Email
2605,2023-08-29,Germany,Social
2606,2024-04-28,Italy,Referral
2607,2023-08-27,UK,Organic
2608,2024-04-18,Germany,Paid Search
2609,2023-07-04,Germany,Email
2610,2024-01-18,UK,Paid Search
2611,2023-06-28,France,Paid Search
2612,2024-04-24,Germany,Referral
2613,2024-01-30,Netherlands,Email
2614,2024-04-06,Netherlands,Email
2615,2023-05-25,Germany,Paid Search
2616,2023-07-13,UK,Social
2617,2023-06-16,UK,Paid Search
2618,2023-03-23,Germany,Paid Search
2619,2023-04-28,Germany,Organic
2620,2023-10-09,Germany,Email
2621,2023-07-18,France,Paid Search
2622,2023-09-14,Italy,Social
2623,2023-07-16,France,Email
2624,2023-07-16,Austria,Email
2625,2023-11-22,France,Organic
2626,2023-06-17,Netherlands,Social
2627,2023-08-21,UK,Paid Search
2628,2023-04-06,Spain,Organic
2629,2023-06-12,Poland,Organic
2630,2024-01-08,UK,Social
2631,2024-05-27,UK,Email
2632,2024-02-08,Austria,Referral
2633,2024-03-28,Poland,Paid Search
2634,2023-02-19,Austria,Paid Search
2635,2023-07-26,Germany,Organic
2636,2023-04-28,Germany,Referral
2637,2023-07-16,France,Email
2638,2023-02-04,Spain,Referral
2639,2023-06-15,Germany,Paid Search
2640,2023-08-23,France,Organic
2641,2023-11-18,UK,Social
2642,2023-12-23,Germany,Paid Search
2643,2023-05-25,Spain,Paid Search
2644,2024-05-15,Germany,Organic
2645,2024-06-05,Italy,Organic
2646,2024-08-01,France,Paid Search
2647,2024-06-22,UK,Referral
2648,2023-09-16,UK,Social
2649,2023-09-05,Germany,Email
2650,2023-04-09,France,Organic
2651,2024-02-21,Italy,Social
2652,2023-10-13,UK,Paid Search
2653,2024-08-20,Germany,Organic
2654,2023-06-13,Spain,Paid Search
2655,2023-10-25,Germany,Organic
2656,2023-08-11,UK,Email
2657,2023-10-14,France,Email
2658,2024-07-08,UK,Organic
2659,2023-05-12,Germany,Social
2660,2023-07-26,Germany,Paid Search
2661,2023-09-28,Germany,Organic
2662,2023-12-11,France,Social
2663,2023-07-11,Netherlands,Email
2664,2023-12-24,Netherlands,Email
2665,2023-08-15,Germany,Organic
2666,2024-03-26,Germany,Paid Search
2667,2023-03-28,Netherlands,Organic
2668,2023-01-29,UK,Organic
2669,2023-07-31,Italy,Organic
2670,2023-10-29,Germany,Organic
2671,2023-04-19,Germany,Paid Search
2672,2024-03-09,France,Paid Search
2673,2024-03-22,Netherlands,Social
2674,2023-04-17,UK,Paid Search
2675,2023-11-11,Germany,Organic
2676,2023-05-17,Germany,Referral
2677,2023-12-28,Netherlands,Email
2678,2023-03-20,Germany,Organic
2679,2023-05-07,Netherlands,Paid Search
2680,2023-05-07,Germany,Organic
2681,2023-10-06,Germany,Referral
2682,2023-05-23,Germany,Paid Search
2683,2023-12-25,Austria,Organic
2684,2024-01-08,Germany,Social
2685,2024-07-05,Germany,Social
2686,2023-07-27,Italy,Organic
2687,2024-01-15,Germany,Paid Search
2688,2024-04-23,Germany,Paid Search
2689,2023-03-10,Germany,Organic
2690,2023-07-17,Netherlands,Organic
2691,2024-04-25,France,Email
2692,2023-12-23,Italy,Email
2693,2023-08-06,Spain,Social
2694,2023-03-26,UK,Social
2695,2023-09-01,Germany,Paid Search
2696,2023-04-12,Italy,Paid Search
2697,2024-03-15,Italy,Social
2698,2023-11-23,Italy,Organic
2699,2023-09-04,Germany,Organic
2700,2023-11-16,Netherlands,Organic
2701,2023-04-29,Spain,Social
2702,2023-12-30,Austria,Social
2703,2023-07-31,Germany,Paid Search
2704,2024-03-12,Spain,Paid Search
2705,2023-09-29,Netherlands,Email
2706,2023-11-08,Poland,Organic
2707,2024-07-02,Netherlands,Paid Search
2708,2023-02-01,Italy,Email
2709,2023-03-15,France,Social
2710,2023-05-03,Germany,Paid Search
2711,2023-03-03,France,Organic
2712,2023-06-27,Italy,Referral
2713,2023-02-05,Germany,Paid Search
2714,2023-04-26,Netherlands,Email
2715,2024-03-19,Austria,Email
2716,2023-04-29,Poland,Email
2717,2024-01-16,Netherlands,Organic
2718,2024-07-10,Italy,Paid Search
2719,2023-09-29,Germany,Organic
2720,2023-03-10,UK,Organic
2721,2024-01-07,UK,Organic
2722,2023-04-22,Spain,Paid Search
2723,2023-07-29,Germany,Paid Search
2724,2024-07-04,Germany,Social
2725,2023-04-02,Netherlands,Paid Search
2726,2023-10-25,UK,Organic
2727,2023-08-20,Italy,Paid Search
2728,2023-09-22,UK,Social
2729,2023-06-08,Italy,Organic
2730,2024-04-05,UK,Social
2731,2023-11-07,Spain,Paid Search
2732,2024-01-19,Spain,Social
2733,2023-03-04,Germany,Email
2734,2023-01-13,Germany,Paid Search
2735,2024-02-08,Poland,Social
2736,2023-10-27,Germany,Referral
2737,2023-03-09,Netherlands,Organic
2738,2024-02-06,Germany,Paid Search
2739,2024-03-09,Spain,Referral
2740,2023-06-28,Germany,Email
2741,2024-03-17,UK,Social
2742,2024-04-17,UK,Organic
2743,2023-07-11,Germany,Paid Search
2744,2024-04-13,UK,Email
2745,2023-10-05,Poland,Social
2746,2024-02-25,Netherlands,Organic
2747,2024-06-22,Austria,Organic
2748,2023-04-23,Spain,Email
2749,2023-06-02,Netherlands,Social
2750,2024-08-02,UK,Referral
2751,2023-09-07,Poland,Paid Search
2752,2023-11-25,UK,Paid Search
2753,2023-10-09,France,Organic
2754,2023-05-07,Italy,Paid Search
2755,2024-02-11,Austria,Paid Search
2756,2023-12-10,France,Organic
2757,2023-10-06,Germany,Paid Search
2758,2023-04-04,UK,Organic
2759,2023-05-02,Spain,Email
2760,2023-07-26,France,Organic
2761,2024-06-06,Spain,Paid Search
2762,2024-06-11,UK,Social
2763,2023-09-15,Germany,Organic
2764,2023-03-16,Netherlands,Paid Search
2765,2023-10-04,France,Email
2766,2023-09-16,Spain,Social
2767,2024-02-03,Germany,Paid Search
2768,2024-03-12,Italy,Email
2769,2023-05-28,Germany,Referral
2770,2023-03-30,Austria,Email
2771,2024-02-29,Spain,Paid Search
2772,2023-12-26,Germany,Social
2773,2024-01-01,Austria,Paid Search
2774,2023-02-20,UK,Paid Search
2775,2023-07-25,UK,Paid Search
2776,2023-05-15,Poland,Email
2777,2023-06-20,Poland,Paid Search
2778,2023-05-19,Netherlands,Email
2779,2023-11-22,Austria,Referral
2780,2023-02-15,Germany,Paid Search
2781,2024-01-09,Germany,Organic
2782,2023-07-14,Germany,Referral
2783,2023-07-11,France,Organic
2784,2024-05-27,UK,Email
2785,2023-06-19,Germany,Organic
2786,2023-07-27,UK,Organic
2787,2023-07-14,Germany,Organic
2788,2024-09-13,France,Organic
2789,2023-06-13,Spain,Referral
2790,2023-11-16,Germany,Organic
2791,2023-05-22,Spain,Organic
2792,2023-05-23,Spain,Social
2793,2023-03-09,UK,Referral
2794,2023-05-30,Poland,Paid Search
2795,2023-03-06,Austria,Email
2796,2023-07-04,Germany,Organic
2797,2023-02-12,Netherlands,Email
2798,2023-10-19,Germany,Social
2799,2024-04-26,France,Email
2800,2023-10-19,Netherlands,Social
2801,2023-03-15,Spain,Referral
2802,2023-08-26,Italy,Paid Search
2803,2023-03-25,Spain,Social
2804,2023-04-14,Spain,Social
2805,2024-01-12,UK,Organic
2806,2023-05-25,Germany,Referral
2807,2023-07-29,Germany,Email
2808,2024-07-06,UK,Email
2809,2023-02-09,Spain,Paid Search
2810,2024-04-03,Germany,Email
2811,2024-01-06,France,Paid Search
2812,2024-04-27,Germany,Referral
2813,2023-09-22,UK,Organic
2814,2024-07-06,France,Social
2815,2023-04-30,Germany,Organic
2816,2024-02-11,Germany,Social
2817,2023-10-15,Germany,Paid Search
2818,2023-01-11,UK,Email
2819,2023-05-17,Poland,Email
2820,2023-11-23,Germany,Paid Search
2821,2024-04-13,UK,Email
2822,2024-09-22,UK,Social
2823,2024-02-16,Netherlands,Paid Search
2824,2023-10-10,Germany,Paid Search
2825,2023-03-21,Germany,Organic
2826,2023-02-12,Poland,Organic
2827,2023-11-17,Austria,Paid Search
2828,2023-09-19,France,Paid Search
2829,2023-09-14,UK,Paid Search
2830,2024-01-24,Germany,Referral
2831,2024-02-29,Germany,Organic
2832,2023-02-07,Germany,Email
2833,2023-11-16,Spain,Email
2834,2024-02-25,Germany,Email
2835,2023-04-06,Germany,Paid Search
2836,2023-01-22,Germany,Organic
2837,2024-02-09,Germany,Email
2838,2024-03-30,France,Social
2839,2023-08-01,UK,Email
2840,2023-06-17,UK,Organic
2841,2023-12-17,France,Social
2842,2023-07-26,France,Paid Search
2843,2023-09-15,Spain,Social
2844,2023-02-14,Germany,Email
2845,2023-04-13,Germany,Organic
2846,2024-01-04,Italy,Organic
2847,2023-08-31,Netherlands,Organic
2848,2024-03-07,France,Organic
2849,2023-07-29,Germany,Organic
2850,2023-03-18,Germany,Organic
2851,2023-08-15,Germany,Paid Search
2852,2023-11-27,Italy,Social
2853,2023-10-10,UK,Email
2854,2024-08-30,Germany,Paid Search
2855,2024-08-02,Germany,Organic
2856,2024-05-12,Germany,Email
2857,2024-05-20,Germany,Paid Search
2858,2024-06-03,UK,Organic
2859,2024-04-23,France,Paid Search
2860,2023-06-22,Poland,Referral
2861,2023-07-19,Spain,Paid Search
2862,2023-11-16,Poland,Referral
2863,2023-12-22,Italy,Organic
2864,2024-04-20,Poland,Organic
2865,2023-11-14,Austria,Organic
2866,2023-08-15,Germany,Email
2867,2023-05-29,Germany,Paid Search
2868,2023-10-29,Germany,Social
2869,2023-06-25,Netherlands,Referral
2870,2023-06-25,Netherlands,Paid Search
2871,2023-08-08,Germany,Organic
2872,2023-05-14,Italy,Social
2873,2023-07-27,Spain,Organic
2874,2023-10-18,Netherlands,Social
2875,2023-07-02,France,Email
2876,2024-06-20,Germany,Paid Search
2877,2024-01-30,UK,Paid Search
2878,2023-12-27,Germany,Social
2879,2023-10-24,UK,Organic
2880,2023-04-06,Germany,Paid Search
2881,2023-11-08,Germany,Paid Search
2882,2024-04-11,France,Organic
2883,2023-05-17,UK,Organic
2884,2023-04-06,France,Social
2885,2023-08-12,Austria,Paid Search
2886,2023-05-25,Germany,Paid Search
2887,2023-12-22,Poland,Referral
2888,2023-08-26,Germany,Organic
2889,2024-02-21,Germany,Organic
2890,2023-02-04,Austria,Email
2891,2024-05-20,Spain,Organic
2892,2023-09-21,Netherlands,Referral
2893,2023-10-02,Spain,Social
2894,2023-12-27,France,Paid Search
2895,2023-04-11,Spain,Organic
2896,2023-12-24,Germany,Paid Search
2897,2023-09-22,Italy,Email
2898,2023-11-23,Poland,Organic
2899,2023-06-16,Italy,Email
2900,2023-06-09,Spain,Email
2901,2023-03-13,Netherlands,Social
2902,2023-08-13,UK,Organic
2903,2023-02-25,France,Social
2904,2024-03-23,Italy,Social
2905,2023-05-28,Netherlands,Organic
2906,2024-02-27,France,Email
2907,2023-10-22,Spain,Organic
2908,2024-03-14,Germany,Referral
2909,2023-03-18,Italy,Organic
2910,2023-09-13,Italy,Organic
2911,2023-06-21,Germany,Social
2912,2023-09-09,Germany,Organic
2913,2023-08-02,Spain,Organic
2914,2023-09-26,Germany,Organic
2915,2023-06-28,Austria,Email
2916,2023-10-16,Germany,Organic
2917,2024-07-19,Germany,Social
2918,2023-11-04,Germany,Social
2919,2024-02-03,Spain,Paid Search
2920,2023-05-03,UK,Paid Search
2921,2024-02-22,Italy,Organic
2922,2023-12-20,Austria,Referral
2923,2024-04-10,Netherlands,Email
2924,2023-12-08,Germany,Referral
2925,2023-05-31,Germany,Social
2926,2023-09-15,Italy,Email
2927,2024-01-23,Germany,Referral
2928,2023-12-10,Poland,Paid Search
2929,2024-06-11,Poland,Referral
2930,2023-05-06,Netherlands,Organic
2931,2023-06-17,UK,Organic
2932,2023-03-15,Austria,Paid Search
2933,2023-10-06,Spain,Paid Search
2934,2023-03-16,Netherlands,Paid Search
2935,2023-06-28,France,Paid Search
2936,2023-12-02,UK,Paid Search
2937,2023-06-10,France,Email
2938,2023-03-10,Austria,Paid Search
2939,2023-07-14,Netherlands,Paid Search
2940,2024-01-10,Spain,Social
2941,2023-06-05,Germany,Social
2942,2023-08-23,Italy,Email
2943,2023-06-10,France,Paid Search
2944,2024-04-25,Spain,Organic
2945,2023-11-21,Germany,Referral
2946,2024-07-17,Poland,Organic
2947,2024-02-20,Netherlands,Social
2948,2023-05-31,France,Paid Search
2949,2023-06-09,Germany,Paid Search
2950,2024-09-27,Germany,Email
2951,2023-10-06,Germany,Paid Search
2952,2023-12-05,Germany,Organic
2953,2024-04-22,France,Email
2954,2024-06-11,France,Organic
2955,2023-07-27,France,Organic
2956,2023-08-13,Spain,Paid Search
2957,2024-01-26,France,Paid Search
2958,2023-03-09,Germany,Social
2959,2023-09-15,Italy,Paid Search
2960,2023-09-24,France,Paid Search
2961,2024-01-19,Netherlands,Paid Search
2962,2023-09-15,Poland,Email
2963,2024-02-01,Spain,Organic
2964,2023-11-27,UK,Referral
2965,2024-05-27,UK,Paid Search
2966,2023-05-14,Italy,Paid Search
2967,2023-08-01,Italy,Social
2968,2023-11-01,Germany,Paid Search
2969,2024-04-02,Netherlands,Social
2970,2023-02-07,Italy,Referral
2971,2023-11-10,Italy,Email
2972,2023-09-19,Germany,Paid Search
2973,2023-10-01,France,Social
2974,2023-06-17,UK,Paid Search
2975,2023-11-12,Germany,Email
2976,2023-07-20,Netherlands,Organic
2977,2023-07-28,France,Organic
2978,2023-06-13,Germany,Paid Search
2979,2023-10-08,Germany,Organic
2980,2023-10-04,Italy,Social
2981,2023-04-21,Italy,Organic
2982,2023-04-25,Italy,Organic
2983,2023-05-11,Poland,Social
2984,2023-09-17,Austria,Paid Search
2985,2023-11-27,UK,Referral
2986,2024-05-15,Germany,Organic
2987,2024-06-26,Italy,Organic
2988,2023-07-19,Netherlands,Organic
2989,2023-05-26,France,Paid Search
2990,2024-03-05,Austria,Organic
2991,2024-01-12,Germany,Email
2992,2024-01-29,Poland,Organic
2993,2024-05-06,UK,Referral
2994,2023-07-13,Germany,Paid Search
2995,2023-08-07,Italy,Social
2996,2024-05-17,Spain,Organic
2997,2023-05-15,Netherlands,Organic
2998,2023-11-21,Netherlands,Paid Search
2999,2024-08-21,Germany,Paid Search
3000,2023-11-03,Germany,Social
3001,2023-12-10,Germany,Paid Search
3002,2023-09-15,Germany,Organic
3003,2023-12-02,Germany,Referral
3004,2023-11-25,UK,Organic
3005,2023-06-11,Germany,Organic
3006,2023-11-07,UK,Paid Search
3007,2023-10-12,Germany,Paid Search
3008,2023-05-15,Germany,Paid Search
3009,2024-04-25,Austria,Social
3010,2023-01-30,Austria,Social
3011,2023-06-20,Italy,Social
3012,2023-12-05,Germany,Organic
3013,2023-10-19,Spain,Organic
3014,2023-03-20,Germany,Email
3015,2023-05-03,UK,Organic
3016,2024-01-22,Poland,Paid Search
3017,2023-09-16,France,Paid Search
3018,2023-12-18,Poland,Social
3019,2024-09-03,Spain,Organic
3020,2023-10-28,Germany,Referral
3021,2023-07-27,Germany,Paid Search
3022,2023-09-14,Italy,Referral
3023,2023-10-04,France,Organic
3024,2023-12-11,Germany,Social
3025,2023-10-27,Germany,Paid Search
3026,2024-08-23,Austria,Email
3027,2023-08-12,Germany,Paid Search
3028,2024-10-13,Austria,Email
3029,2023-11-05,Netherlands,Email
3030,2023-05-07,Germany,Social
3031,2023-05-10,France,Organic
3032,2023-12-26,Spain,Organic
3033,2023-06-27,France,Referral
3034,2024-05-03,Germany,Referral
3035,2023-05-17,Germany,Organic
3036,2023-03-20,Italy,Organic
3037,2023-04-21,Netherlands,Organic
3038,2024-04-28,UK,Organic
3039,2023-04-04,Germany,Organic
3040,2024-02-12,France,Email
3041,2024-02-20,Spain,Organic
3042,2024-06-07,Germany,Email
3043,2024-03-30,Austria,Referral
3044,2023-08-02,Italy,Organic
3045,2023-12-19,Germany,Paid Search
3046,2024-02-10,Poland,Paid Search
3047,2024-04-26,Netherlands,Organic
3048,2023-02-26,Netherlands,Social
3049,2023-04-26,Germany,Social
3050,2023-07-20,Poland,Organic
3051,2023-09-04,France,Email
3052,2024-06-19,Italy,Paid Search
3053,2023-11-30,Germany,Organic
3054,2023-09-26,Germany,Referral
3055,2023-12-01,Austria,Organic
3056,2024-01-05,UK,Organic
3057,2023-10-30,Germany,Organic
3058,2024-03-11,Italy,Paid Search
3059,2023-06-29,Germany,Paid Search
3060,2024-02-16,Poland,Social
3061,2023-03-11,Poland,Paid Search
3062,2023-06-28,Germany,Social
3063,2024-09-16,UK,Organic
3064,2024-02-15,Austria,Paid Search
3065,2024-05-20,Poland,Referral
3066,2023-12-21,UK,Email
3067,2024-01-05,Netherlands,Social
3068,2024-03-31,UK,Paid Search
3069,2023-09-18,Germany,Paid Search
3070,2023-07-09,Netherlands,Email
3071,2023-06-09,Germany,Email
3072,2024-01-18,Germany,Social
3073,2023-03-15,France,Paid Search
3074,2023-12-27,Italy,Organic
3075,2024-06-02,Germany,Organic
3076,2023-06-03,Germany,Organic
3077,2023-08-18,Germany,Paid Search
3078,2023-12-11,Germany,Organic
3079,2023-05-01,Austria,Paid Search
3080,2023-10-29,France,Social
3081,2024-01-07,Germany,Social
3082,2023-09-06,Austria,Social
3083,2024-01-26,Germany,Organic
3084,2024-04-30,UK,Paid Search
3085,2023-05-12,Italy,Referral
3086,2024-02-04,Spain,Paid Search
3087,2023-09-03,Germany,Email
3088,2023-11-12,Spain,Paid Search
3089,2023-05-16,Netherlands,Social
3090,2023-12-17,Netherlands,Paid Search
3091,2023-08-02,Germany,Social
3092,2023-10-31,Italy,Email
3093,2023-09-05,UK,Paid Search
3094,2023-12-04,Spain,Email
3095,2024-05-15,Poland,Email
3096,2024-03-08,Italy,Email
3097,2024-02-22,Spain,Organic
3098,2023-09-27,Germany,Organic
3099,2023-09-26,Germany,Email
3100,2023-02-22,UK,Social
3101,2023-09-03,Germany,Referral
3102,2024-02-13,Spain,Organic
3103,2024-06-07,Spain,Email
3104,2024-04-08,UK,Email
3105,2023-03-15,Germany,Email
3106,2023-04-22,Poland,Social
3107,2023-08-26,UK,Organic
3108,2024-07-10,UK,Social
3109,2023-03-19,UK,Social
3110,2023-12-15,Germany,Paid Search
3111,2023-09-30,Spain,Organic
3112,2023-12-06,Germany,Email
3113,2023-12-14,UK,Organic
3114,2023-05-02,Germany,Paid Search
3115,2023-06-19,Germany,Social
3116,2023-12-10,Germany,Referral
3117,2023-09-29,Germany,Social
3118,2024-02-05,Poland,Paid Search
3119,2023-08-30,Italy,Organic
3120,2024-07-16,Germany,Paid Search
3121,2023-10-04,Germany,Organic
3122,2024-04-11,Spain,Email
3123,2023-06-04,Germany,Paid Search
3124,2023-07-06,France,Organic
3125,2024-01-11,Germany,Email
3126,2023-09-08,UK,Organic
3127,2023-11-05,Austria,Organic
3128,2024-11-22,Germany,Paid Search
3129,2024-01-14,Austria,Organic
3130,2023-10-05,Italy,Organic
3131,2024-02-01,Austria,Referral
3132,2024-01-08,Spain,Email
3133,2024-01-16,Italy,Email
3134,2023-08-22,UK,Social
3135,2023-07-26,Italy,Organic
3136,2023-04-12,Germany,Email
3137,2023-06-21,Spain,Paid Search
3138,2023-10-14,Netherlands,Organic
3139,2024-01-22,Germany,Paid Search
3140,2024-05-30,Germany,Paid Search
3141,2023-01-23,Germany,Organic
3142,2023-02-21,France,Organic
3143,2023-03-07,Germany,Paid Search
3144,2024-04-21,Germany,Paid Search
3145,2024-01-24,Germany,Organic
3146,2023-10-04,UK,Social
3147,2023-08-09,Germany,Organic
3148,2024-01-23,Germany,Social
3149,2023-06-29,Germany,Organic
3150,2023-03-24,France,Paid Search
3151,2024-07-03,Germany,Social
3152,2023-10-24,Austria,Social
3153,2023-06-05,Germany,Organic
3154,2023-08-18,Germany,Paid Search
3155,2024-03-16,UK,Email
3156,2024-01-17,Italy,Organic
3157,2023-06-20,France,Paid Search
3158,2023-06-23,Germany,Paid Search
3159,2024-05-11,UK,Email
3160,2023-12-20,UK,Paid Search
3161,2024-01-12,France,Referral
3162,2023-06-19,Austria,Social
3163,2023-03-11,Austria,Social
3164,2023-08-04,UK,Organic
3165,2023-10-09,Germany,Social
