order_id,customer_id,order_date,channel,status
13013,3192,2023-03-16,Organic,cancelled
13014,3836,2024-10-16,Paid Search,completed
13015,2089,2024-09-08,Email,completed
13016,1213,2024-08-05,Paid Search,completed
13017,3931,2024-09-12,Paid Search,completed
13018,331,2024-06-15,Paid Search,completed
13019,3709,2024-08-18,Referral,completed
13020,397,2024-08-12,Paid Search,completed
13021,3228,2024-08-08,Social,completed
13022,3123,2024-03-28,Referral,completed
13023,2658,2024-09-08,Social,completed
13024,3130,2024-07-31,Social,completed
13025,358,2023-12-01,Paid Search,completed
13026,1474,2023-12-09,Social,returned
13027,1346,2024-07-13,Social,completed
13028,3931,2024-05-20,Social,completed
13029,1890,2024-03-01,Social,completed
13030,203,2024-06-27,Referral,completed
13031,1045,2024-11-13,Email,completed
13032,3378,2023-12-05,Organic,completed
13033,3579,2024-02-20,Email,completed
13034,3711,2024-11-26,Organic,completed
13035,599,2024-11-30,Organic,cancelled
13036,2761,2024-09-16,Organic,cancelled
13037,1583,2024-10-29,Paid Search,completed
13038,2967,2023-11-08,Paid Search,completed
13039,3305,2024-11-10,Referral,completed
13040,1050,2024-12-19,Paid Search,completed
13041,2010,2024-03-30,Paid Search,completed
13042,1314,2024-02-02,Social,completed
13043,1819,2024-06-17,Paid Search,completed
13044,1166,2024-03-03,Referral,completed
13045,1359,2024-03-31,Organic,completed
13046,1093,2024-08-15,Email,completed
13047,1198,2024-08-11,Organic,completed
13048,2326,2024-10-11,Paid Search,completed
13049,2419,2024-11-23,Paid Search,completed
13050,3690,2024-05-28,Referral,completed
13051,1535,2024-11-04,Organic,completed
13052,2649,2024-05-31,Paid Search,completed
13053,3862,2024-11-28,Organic,completed
13054,1868,2024-09-29,Organic,cancelled
13055,3120,2024-12-02,Organic,completed
13056,3883,2023-08-29,Paid Search,completed
13057,3161,2024-10-19,Email,completed
13058,327,2024-11-02,Referral,completed
13059,790,2024-09-07,Paid Search,completed
13060,1183,2024-12-06,Referral,completed
13061,2752,2024-07-17,Organic,completed
13062,2701,2024-10-21,Organic,completed
13063,570,2024-09-26,Paid Search,completed
13064,1790,2024-07-01,Paid Search,completed
13065,1669,2024-05-14,Organic,completed
13066,2770,2023-04-14,Email,completed
13067,1050,2024-11-17,Social,completed
13068,961,2024-09-14,Paid Search,completed
13069,2408,2024-05-16,Organic,completed
13070,337,2023-03-24,Organic,cancelled
13071,2695,2023-10-31,Organic,completed
13072,1749,2024-09-26,Organic,completed
13073,2159,2024-03-29,Organic,completed
13074,3211,2024-01-26,Organic,completed
13075,743,2024-11-08,Organic,returned
13076,849,2023-12-30,Email,completed
13077,3613,2024-01-25,Social,completed
13078,2984,2023-10-20,Paid Search,completed
13079,1056,2024-07-30,Paid Search,completed
13080,2904,2024-10-11,Email,cancelled
13081,1823,2023-11-24,Paid Search,completed
13082,2493,2024-03-18,Paid Search,completed
13083,3151,2024-10-17,Organic,completed
13084,178,2024-11-24,Email,completed
13085,2465,2024-01-17,Organic,completed
13086,1355,2024-11-04,Social,returned
13087,2074,2024-04-08,Organic,completed
13088,1436,2023-04-27,Paid Search,completed
13089,3760,2023-11-06,Organic,completed
13090,2409,2024-12-19,Social,completed
13091,3387,2024-05-27,Social,completed
13092,1037,2024-11-02,Social,cancelled
13093,1439,2024-12-23,Organic,completed
13094,3151,2024-12-01,Social,cancelled
13095,952,2024-04-24,Organic,completed
13096,4000,2024-01-18,Organic,completed
13097,2660,2023-10-18,Referral,completed
13098,3599,2024-08-14,Paid Search,completed
13099,426,2024-08-18,Social,completed
13100,1633,2024-01-14,Organic,completed
13101,1345,2024-09-14,Organic,completed
13102,3889,2024-08-16,Referral,completed
13103,601,2023-08-23,Organic,completed
13104,3006,2024-03-25,Paid Search,completed
13105,2540,2024-09-11,Email,completed
13106,3405,2024-11-16,Email,completed
13107,3917,2024-10-04,Organic,returned
13108,3224,2024-12-08,Organic,completed
13109,1018,2024-12-02,Organic,completed
13110,3343,2024-12-12,Social,completed
13111,2122,2024-12-23,Social,completed
13112,2630,2024-08-29,Social,cancelled
13113,1132,2024-09-06,Paid Search,completed
13114,3270,2024-05-24,Paid Search,completed
13115,1769,2024-12-07,Paid Search,completed
13116,3234,2024-09-05,Email,cancelled
13117,1693,2024-12-03,Organic,completed
13118,2489,2023-11-09,Paid Search,completed
13119,421,2024-02-13,Email,completed
13120,379,2023-04-11,Referral,completed
13121,3809,2024-11-15,Paid Search,completed
13122,2929,2024-11-22,Paid Search,completed
13123,714,2024-07-24,Social,completed
13124,2411,2024-04-01,Email,completed
13125,3126,2023-09-13,Paid Search,cancelled
13126,2413,2024-12-16,Email,completed
13127,1787,2024-03-25,Email,completed
13128,3345,2023-11-20,Paid Search,completed
13129,210,2024-11-10,Organic,completed
13130,2549,2024-06-30,Organic,completed
13131,1891,2024-09-15,Organic,completed
13132,2613,2024-07-06,Paid Search,cancelled
13133,1166,2024-03-09,Organic,completed
13134,672,2024-11-23,Social,completed
13135,3905,2024-12-29,Paid Search,completed
13136,3456,2024-03-13,Email,completed
13137,3643,2023-08-16,Social,completed
13138,3085,2024-02-16,Paid Search,completed
13139,265,2024-01-12,Organic,completed
13140,2528,2024-10-05,Paid Search,completed
13141,1502,2023-12-08,Paid Search,completed
13142,1338,2023-12-25,Email,completed
13143,1006,2024-04-07,Paid Search,completed
13144,743,2024-03-23,Organic,completed
13145,582,2024-10-19,Social,completed
13146,494,2024-05-02,Paid Search,completed
13147,2861,2024-11-02,Paid Search,completed
13148,3725,2024-10-25,Paid Search,completed
13149,1497,2023-09-09,Paid Search,returned
13150,433,2023-06-07,Paid Search,completed
13151,890,2024-07-29,Referral,completed
13152,3002,2024-02-17,Organic,returned
13153,1390,2024-08-05,Paid Search,completed
13154,2671,2024-07-07,Paid Search,completed
13155,838,2024-11-13,Referral,completed
13156,3046,2024-04-10,Organic,completed
13157,2639,2023-07-24,Organic,completed
13158,898,2024-06-03,Email,completed
13159,3730,2024-08-07,Organic,completed
13160,2106,2024-06-30,Social,returned
13161,886,2024-01-08,Paid Search,completed
13162,2278,2024-08-02,Organic,completed
13163,1640,2023-06-16,Email,cancelled
13164,3677,2024-12-18,Paid Search,completed
13165,1245,2024-11-11,Social,completed
13166,3558,2024-08-03,Organic,completed
13167,2989,2024-10-24,Social,completed
13168,2729,2023-11-18,Organic,completed
13169,756,2024-11-02,Referral,completed
13170,348,2024-07-20,Paid Search,completed
13171,3458,2024-03-29,Referral,completed
13172,2296,2024-06-12,Paid Search,completed
13173,3862,2024-11-02,Paid Search,completed
13174,2075,2024-04-23,Organic,completed
13175,2385,2024-11-25,Organic,completed
13176,3987,2023-11-15,Social,returned
13177,2879,2024-11-25,Organic,completed
13178,1418,2024-11-13,Referral,completed
13179,3318,2024-06-19,Referral,completed
13180,1185,2024-08-31,Organic,completed
13181,2113,2023-07-17,Email,returned
13182,961,2024-07-06,Email,completed
13183,3976,2024-08-19,Organic,completed
13184,3738,2024-06-27,Email,completed
13185,3498,2024-05-05,Email,completed
13186,1576,2024-01-16,Paid Search,returned
13187,2939,2024-11-02,Social,completed
13188,1050,2024-11-03,Organic,completed
13189,1532,2024-05-15,Social,completed
13190,3219,2024-04-16,Social,completed
13191,228,2024-11-30,Organic,returned
13192,202,2023-10-30,Referral,completed
13193,2664,2024-12-14,Referral,completed
13194,3105,2024-03-25,Referral,completed
13195,1511,2024-05-13,Paid Search,completed
13196,2710,2023-05-24,Organic,completed
13197,3620,2023-12-19,Social,completed
13198,414,2024-10-01,Social,completed
13199,3329,2023-10-08,Email,completed
13200,2344,2024-10-29,Email,completed
13201,1670,2024-03-27,Organic,completed
13202,213,2024-10-27,Social,completed
13203,1512,2024-09-13,Paid Search,completed
13204,3175,2024-08-28,Referral,completed
13205,2179,2024-11-14,Paid Search,completed
13206,729,2024-11-10,Organic,returned
13207,940,2024-12-11,Paid Search,completed
13208,3390,2023-08-27,Organic,completed
13209,1720,2024-09-12,Organic,completed
13210,395,2024-09-08,Referral,completed
13211,3900,2024-07-29,Social,completed
13212,1024,2024-11-15,Organic,completed
13213,3183,2024-01-03,Paid Search,completed
13214,50,2024-09-03,Organic,cancelled
13215,1035,2024-06-02,Email,completed
13216,1350,2024-04-23,Social,returned
13217,3430,2024-03-30,Organic,completed
13218,3006,2024-03-08,Organic,completed
13219,1239,2024-08-22,Email,completed
13220,3153,2024-01-02,Referral,completed
13221,3244,2024-04-08,Referral,completed
13222,2060,2024-05-01,Organic,completed
13223,2043,2023-12-13,Paid Search,completed
13224,2049,2024-07-28,Organic,returned
13225,691,2023-12-19,Referral,completed
13226,3255,2023-06-12,Paid Search,completed
13227,2873,2024-01-26,Referral,completed
13228,3397,2024-01-18,Paid Search,completed
13229,3268,2023-11-09,Organic,cancelled
13230,3140,2024-07-04,Paid Search,completed
13231,3125,2024-01-14,Referral,returned
13232,3774,2024-07-12,Email,cancelled
13233,2442,2024-07-28,Paid Search,completed
13234,3319,2023-09-04,Paid Search,completed
13235,3207,2024-02-27,Organic,completed
13236,1084,2024-11-12,Organic,cancelled
13237,2276,2024-12-23,Organic,completed
13238,2944,2024-09-13,Paid Search,completed
13239,423,2024-01-31,Social,completed
13240,2140,2024-12-24,Organic,completed
13241,11,2023-08-01,Referral,completed
13242,968,2024-03-06,Paid Search,completed
13243,1945,2024-10-10,Social,completed
13244,1236,2024-05-16,Paid Search,completed
13245,3094,2024-11-30,Email,completed
13246,2569,2024-07-11,Referral,completed
13247,1073,2024-11-11,Email,cancelled
13248,69,2024-01-05,Paid Search,completed
13249,1031,2024-01-01,Referral,completed
13250,2091,2024-11-25,Paid Search,completed
13251,3067,2024-06-25,Organic,completed
13252,2433,2024-08-16,Organic,completed
13253,224,2024-08-10,Referral,completed
13254,1869,2023-08-09,Referral,completed
13255,3838,2024-07-14,Referral,returned
13256,3624,2024-05-21,Email,completed
13257,2989,2024-11-12,Social,completed
13258,1142,2023-12-24,Email,completed
13259,99,2024-01-17,Paid Search,completed
13260,1821,2024-09-01,Paid Search,completed
13261,1478,2024-05-03,Email,completed
13262,2714,2023-07-22,Organic,completed
13263,292,2023-10-15,Social,completed
13264,3700,2024-05-21,Paid Search,completed
13265,2968,2023-12-23,Social,completed
13266,3890,2024-09-17,Referral,completed
13267,3463,2024-12-15,Email,completed
13268,1708,2023-11-27,Paid Search,completed
13269,2670,2024-02-25,Social,completed
13270,3384,2024-03-10,Social,completed
13271,833,2024-08-19,Organic,completed
13272,41,2024-09-16,Paid Search,completed
13273,1237,2024-12-19,Organic,completed
13274,1742,2024-12-27,Paid Search,completed
13275,2517,2023-11-18,Paid Search,completed
13276,1059,2023-11-07,Social,completed
13277,1760,2024-02-12,Organic,returned
13278,2617,2024-05-25,Paid Search,completed
13279,3305,2024-06-25,Paid Search,completed
13280,916,2024-10-21,Organic,completed
13281,3202,2024-06-05,Social,completed
13282,3751,2024-07-03,Social,completed
13283,1614,2024-09-14,Paid Search,completed
13284,2221,2023-12-13,Organic,completed
13285,43,2024-12-27,Email,completed
13286,2854,2024-12-01,Social,completed
13287,3493,2024-08-19,Social,completed
13288,86,2023-06-30,Referral,completed
13289,3377,2024-09-17,Email,completed
13290,619,2024-09-02,Email,completed
13291,3372,2024-11-02,Email,completed
13292,2179,2024-11-07,Social,cancelled
13293,1461,2024-12-06,Email,completed
13294,3760,2024-08-20,Referral,completed
13295,2468,2024-04-01,Paid Search,returned
13296,159,2024-05-20,Paid Search,completed
13297,3080,2024-05-20,Referral,completed
13298,750,2024-05-25,Referral,completed
13299,3699,2023-07-29,Email,completed
13300,687,2023-12-31,Social,cancelled
13301,1951,2024-08-21,Social,completed
13302,2105,2024-08-19,Paid Search,completed
13303,2267,2024-03-02,Organic,completed
13304,2150,2023-11-21,Organic,completed
13305,1747,2024-06-30,Organic,returned
13306,2864,2024-07-14,Organic,completed
13307,650,2024-02-21,Paid Search,completed
13308,3151,2024-12-01,Referral,completed
13309,152,2024-05-23,Paid Search,completed
13310,3372,2024-03-24,Social,completed
13311,3016,2024-08-14,Paid Search,completed
13312,3179,2024-12-18,Organic,completed
13313,1189,2024-06-16,Paid Search,completed
13314,3398,2024-09-26,Paid Search,completed
13315,2776,2024-08-16,Paid Search,completed
13316,3875,2024-05-07,Paid Search,completed
13317,86,2024-12-10,Organic,completed
13318,3163,2023-06-23,Social,completed
13319,2513,2024-12-24,Email,completed
13320,3959,2024-08-03,Email,completed
13321,1762,2024-08-12,Organic,cancelled
13322,1129,2024-08-21,Organic,completed
13323,3528,2024-05-30,Organic,completed
13324,1304,2023-08-05,Organic,completed
13325,2825,2023-06-06,Social,completed
13326,1330,2024-03-03,Organic,completed
13327,3780,2024-03-23,Paid Search,completed
13328,2119,2024-11-19,Paid Search,completed
13329,1286,2024-08-04,Social,completed
13330,3298,2024-08-18,Referral,completed
13331,254,2024-08-30,Email,completed
13332,385,2024-10-03,Paid Search,completed
13333,3350,2023-08-23,Email,completed
13334,1298,2023-07-23,Organic,completed
13335,731,2024-02-25,Social,completed
13336,2370,2024-12-28,Organic,returned
13337,1030,2024-04-08,Paid Search,completed
13338,3953,2024-09-01,Social,completed
13339,3289,2023-11-10,Email,completed
13340,3567,2024-06-07,Referral,completed
13341,3340,2024-12-09,Referral,completed
13342,3555,2024-07-02,Email,completed
13343,1353,2024-02-04,Organic,completed
13344,2707,2024-12-03,Email,completed
13345,3633,2023-10-15,Social,returned
13346,2751,2024-06-30,Paid Search,completed
13347,3988,2023-05-05,Paid Search,completed
13348,3464,2024-10-29,Social,completed
13349,293,2024-12-25,Paid Search,completed
13350,2015,2024-05-04,Email,completed
13351,1108,2024-10-01,Referral,returned
13352,3505,2024-11-13,Email,completed
13353,3746,2024-09-24,Paid Search,completed
13354,2277,2024-10-14,Email,completed
13355,235,2024-09-20,Social,completed
13356,1387,2023-12-09,Organic,completed
13357,775,2024-04-28,Organic,completed
13358,2137,2023-12-20,Organic,completed
13359,3945,2023-09-02,Organic,completed
13360,1370,2024-03-24,Email,completed
13361,2958,2023-08-28,Organic,completed
13362,3331,2024-05-30,Email,completed
13363,3327,2024-02-03,Organic,completed
13364,620,2023-11-04,Referral,completed
13365,959,2024-07-03,Paid Search,returned
13366,900,2024-06-02,Organic,returned
13367,1190,2024-12-26,Organic,completed
13368,189,2024-04-29,Organic,completed
13369,2167,2024-11-28,Organic,completed
13370,2984,2024-12-27,Email,completed
13371,1050,2024-08-06,Organic,completed
13372,2576,2024-06-12,Paid Search,completed
13373,2198,2024-06-18,Email,completed
13374,411,2024-01-09,Social,completed
13375,967,2024-04-19,Email,completed
13376,974,2024-03-19,Organic,completed
13377,1956,2024-02-28,Email,completed
13378,2528,2024-01-12,Social,completed
13379,1210,2023-10-25,Organic,cancelled
13380,525,2024-11-12,Email,completed
13381,1080,2024-04-29,Social,completed
13382,164,2024-10-01,Organic,completed
13383,3009,2024-08-02,Email,completed
13384,2808,2024-09-22,Referral,returned
13385,2698,2024-05-13,Social,completed
13386,2496,2024-06-09,Email,completed
13387,1192,2024-05-08,Email,completed
13388,470,2024-12-23,Referral,cancelled
13389,2413,2024-06-26,Organic,completed
13390,2954,2024-10-30,Paid Search,completed
13391,3247,2024-02-18,Paid Search,cancelled
13392,2931,2024-10-13,Social,completed
13393,2653,2024-10-07,Social,completed
13394,3305,2024-11-18,Paid Search,returned
13395,3066,2024-03-15,Referral,completed
13396,3776,2024-10-21,Referral,completed
13397,22,2024-12-03,Organic,completed
13398,607,2024-04-19,Paid Search,cancelled
13399,2334,2024-04-09,Organic,completed
13400,1575,2024-08-30,Social,completed
13401,1360,2024-06-18,Email,completed
13402,3000,2024-02-14,Social,completed
13403,2158,2024-05-04,Paid Search,completed
13404,2120,2024-12-23,Referral,completed
13405,204,2024-12-14,Email,completed
13406,1841,2023-09-28,Email,cancelled
13407,2455,2024-11-06,Social,completed
13408,1130,2024-09-14,Organic,completed
13409,965,2023-12-16,Social,completed
13410,2217,2023-11-14,Social,completed
13411,3655,2023-08-03,Referral,completed
13412,474,2023-04-10,Email,completed
13413,1244,2024-06-12,Organic,returned
13414,235,2024-04-26,Email,completed
13415,1302,2024-07-05,Paid Search,completed
13416,2792,2024-08-09,Paid Search,returned
13417,1281,2023-06-07,Referral,completed
13418,1566,2024-04-21,Organic,completed
13419,3742,2023-11-27,Organic,completed
13420,1388,2024-06-21,Paid Search,completed
13421,2167,2023-12-01,Paid Search,completed
13422,3735,2024-07-08,Referral,completed
13423,2045,2024-05-08,Social,completed
13424,705,2024-09-20,Social,completed
13425,594,2024-09-30,Social,completed
13426,3604,2024-12-18,Organic,completed
13427,3554,2024-04-21,Paid Search,cancelled
13428,1012,2024-03-07,Social,completed
13429,2513,2024-07-25,Email,completed
13430,688,2024-11-09,Organic,completed
13431,936,2024-07-23,Organic,completed
13432,3690,2024-08-24,Organic,completed
13433,1580,2024-07-15,Email,completed
13434,846,2024-10-06,Paid Search,completed
13435,2109,2024-03-04,Referral,completed
13436,3403,2024-05-11,Email,completed
13437,3339,2024-08-26,Email,completed
13438,2668,2024-07-17,Email,completed
13439,3259,2024-10-21,Organic,completed
13440,3121,2023-12-05,Organic,completed
13441,3854,2024-04-02,Social,completed
13442,2642,2024-08-17,Organic,completed
13443,2412,2024-05-02,Social,returned
13444,3628,2024-05-15,Organic,completed
13445,1423,2024-05-02,Referral,completed
13446,1975,2023-07-15,Paid Search,completed
13447,3428,2024-07-24,Social,completed
13448,3924,2023-07-12,Social,completed
13449,1665,2023-08-12,Referral,completed
13450,2379,2024-12-13,Email,completed
13451,3354,2024-06-09,Email,completed
13452,2089,2023-12-10,Paid Search,cancelled
13453,1591,2024-06-10,Paid Search,completed
13454,264,2023-09-25,Paid Search,completed
13455,859,2024-06-02,Paid Search,completed
13456,1328,2024-10-01,Email,returned
13457,1580,2023-11-12,Paid Search,completed
13458,3110,2024-12-04,Social,completed
13459,689,2024-03-23,Organic,completed
13460,299,2023-12-13,Referral,completed
13461,2373,2024-12-06,Referral,completed
13462,32,2024-11-20,Social,completed
13463,3727,2024-05-31,Referral,completed
13464,1034,2023-12-06,Email,completed
13465,3340,2024-04-20,Organic,completed
13466,1494,2024-07-19,Referral,cancelled
13467,3993,2024-06-20,Paid Search,completed
13468,2014,2024-08-12,Organic,completed
13469,3850,2024-05-14,Referral,completed
13470,1874,2024-03-17,Organic,completed
13471,2873,2023-11-30,Social,returned
13472,258,2024-05-11,Referral,completed
13473,1771,2024-02-26,Referral,completed
13474,1086,2024-02-10,Email,completed
13475,3171,2023-09-15,Referral,completed
13476,2144,2024-08-23,Paid Search,completed
13477,2577,2024-08-13,Referral,cancelled
13478,1026,2023-08-31,Organic,completed
13479,475,2024-06-26,Organic,completed
13480,2731,2024-08-29,Organic,completed
13481,1760,2024-08-20,Social,completed
13482,1647,2024-01-17,Organic,completed
13483,3856,2024-09-09,Organic,completed
13484,481,2024-09-04,Paid Search,completed
13485,2595,2023-03-21,Paid Search,returned
13486,246,2024-10-26,Organic,completed
13487,2746,2024-03-11,Organic,completed
13488,2250,2024-10-06,Organic,completed
13489,2932,2024-09-08,Organic,cancelled
13490,3021,2023-08-23,Paid Search,completed
13491,547,2024-03-26,Paid Search,completed
13492,1104,2024-09-11,Email,completed
13493,1018,2024-11-13,Paid Search,completed
13494,2455,2024-09-13,Paid Search,completed
13495,1041,2023-10-09,Paid Search,completed
13496,2073,2024-09-24,Organic,completed
13497,1760,2023-12-19,Organic,completed
13498,2364,2024-12-30,Referral,completed
13499,1399,2024-07-05,Paid Search,completed
13500,3703,2024-06-28,Referral,completed
13501,3861,2024-12-25,Social,completed
13502,1397,2024-02-04,Paid Search,completed
13503,3666,2024-11-12,Referral,completed
13504,3171,2024-10-26,Organic,returned
13505,914,2023-11-01,Referral,completed
13506,2266,2024-12-25,Paid Search,completed
13507,1488,2024-09-20,Email,completed
13508,3206,2024-02-27,Email,completed
13509,3589,2024-04-06,Paid Search,completed
13510,2511,2023-09-30,Organic,completed
13511,2538,2024-08-17,Email,completed
13512,2907,2024-03-02,Social,returned
13513,1984,2024-01-31,Organic,returned
13514,1881,2024-06-01,Email,completed
13515,2267,2024-04-28,Social,returned
13516,3277,2024-05-29,Email,completed
13517,2611,2023-07-04,Paid Search,completed
13518,598,2024-07-16,Organic,completed
13519,585,2024-07-12,Organic,cancelled
13520,1643,2024-09-06,Social,completed
13521,2656,2024-02-24,Referral,completed
13522,1537,2024-10-31,Email,completed
13523,1503,2024-11-19,Paid Search,completed
13524,3596,2023-08-30,Email,completed
13525,3474,2024-06-21,Paid Search,completed
13526,1905,2024-04-22,Social,completed
13527,2893,2023-12-29,Paid Search,completed
13528,1804,2024-01-14,Social,completed
13529,2432,2024-12-21,Social,completed
13530,1103,2023-12-29,Referral,completed
13531,1998,2024-10-27,Paid Search,completed
13532,2585,2024-08-16,Paid Search,completed
13533,1759,2023-12-12,Organic,cancelled
13534,3056,2024-09-25,Email,returned
13535,1073,2024-07-16,Referral,completed
13536,50,2024-02-22,Referral,completed
13537,3666,2024-03-22,Paid Search,completed
13538,1420,2024-05-21,Paid Search,completed
13539,1017,2024-10-25,Organic,completed
13540,1906,2024-10-24,Referral,completed
13541,1007,2024-11-14,Organic,completed
13542,2955,2023-12-24,Email,completed
13543,1234,2024-04-24,Social,completed
13544,3966,2024-07-09,Social,completed
13545,1111,2024-10-26,Social,completed
13546,1424,2024-06-16,Paid Search,returned
13547,2162,2023-08-11,Paid Search,completed
13548,13,2024-08-27,Social,completed
13549,15,2024-11-10,Referral,returned
13550,948,2024-09-22,Paid Search,returned
13551,332,2024-12-01,Paid Search,completed
13552,3060,2024-10-11,Organic,completed
13553,3493,2024-04-20,Social,completed
13554,1628,2024-01-25,Referral,completed
13555,2075,2024-02-07,Paid Search,completed
13556,2472,2023-10-17,Organic,completed
13557,390,2024-07-15,Paid Search,returned
13558,1878,2024-09-01,Paid Search,completed
13559,3837,2024-01-18,Organic,completed
13560,846,2024-06-11,Social,completed
13561,342,2024-12-08,Social,completed
13562,1132,2024-10-01,Organic,completed
13563,2205,2024-11-16,Paid Search,completed
13564,3476,2024-09-17,Social,completed
13565,1407,2024-12-21,Referral,completed
13566,1377,2024-11-14,Organic,completed
13567,1370,2024-02-16,Email,completed
13568,3365,2023-10-13,Organic,completed
13569,1876,2024-09-26,Paid Search,completed
13570,1328,2024-09-02,Email,completed
13571,731,2024-02-09,Referral,completed
13572,516,2024-02-20,Email,completed
13573,3905,2023-12-07,Organic,completed
13574,1945,2024-09-04,Paid Search,completed
13575,298,2024-04-29,Organic,cancelled
13576,3629,2023-11-01,Paid Search,completed
13577,3813,2024-11-15,Paid Search,completed
13578,959,2024-12-23,Referral,completed
13579,1266,2023-06-20,Organic,completed
13580,3840,2024-10-31,Email,completed
13581,66,2024-01-03,Paid Search,completed
13582,1301,2024-05-11,Email,completed
13583,1707,2024-04-05,Organic,completed
13584,3091,2024-11-03,Paid Search,completed
13585,1452,2024-03-17,Paid Search,completed
13586,1355,2023-11-06,Email,completed
13587,2943,2024-06-17,Social,completed
13588,3396,2024-06-22,Referral,completed
13589,381,2024-07-22,Organic,completed
13590,591,2024-03-12,Referral,completed
13591,2658,2024-10-25,Organic,returned
13592,1259,2024-12-25,Paid Search,completed
13593,2694,2024-05-12,Organic,completed
13594,719,2024-01-16,Paid Search,completed
13595,3216,2024-11-14,Email,completed
13596,1292,2024-09-03,Paid Search,completed
13597,1342,2024-05-05,Email,completed
13598,738,2024-01-26,Social,completed
13599,857,2024-07-16,Paid Search,completed
13600,2413,2024-04-28,Referral,completed
13601,2343,2024-05-18,Email,completed
13602,3305,2024-07-17,Referral,completed
13603,2538,2024-05-24,Paid Search,completed
13604,1697,2023-11-07,Referral,completed
13605,3215,2024-10-26,Organic,completed
13606,68,2024-01-05,Referral,completed
13607,2820,2024-12-13,Paid Search,completed
13608,2186,2024-08-05,Organic,completed
13609,890,2024-09-30,Email,completed
13610,2569,2024-04-30,Email,completed
13611,3951,2023-10-12,Social,completed
13612,1387,2024-10-14,Paid Search,completed
13613,2571,2024-10-04,Email,completed
13614,1749,2024-08-25,Organic,completed
13615,1542,2024-09-12,Email,completed
13616,1236,2024-08-19,Social,completed
13617,924,2024-07-22,Social,returned
13618,955,2024-10-20,Social,completed
13619,3105,2024-01-05,Organic,completed
13620,1299,2024-10-15,Organic,cancelled
13621,2137,2024-06-19,Social,cancelled
13622,865,2024-12-04,Paid Search,completed
13623,861,2024-10-14,Organic,completed
13624,2369,2024-09-07,Social,completed
13625,2351,2024-09-02,Paid Search,completed
13626,2030,2024-08-15,Paid Search,completed
13627,2785,2024-06-25,Social,completed
13628,2567,2024-01-25,Organic,completed
13629,816,2024-10-09,Referral,completed
13630,224,2024-06-30,Organic,completed
13631,1082,2024-02-16,Email,completed
13632,1713,2024-03-30,Paid Search,completed
13633,846,2024-10-28,Email,returned
13634,1930,2024-04-27,Social,completed
13635,150,2024-10-14,Paid Search,completed
13636,1910,2024-11-17,Email,completed
13637,1399,2024-07-24,Organic,completed
13638,3835,2024-09-29,Referral,completed
13639,3511,2023-06-28,Email,completed
13640,3801,2024-04-20,Referral,completed
13641,2653,2024-09-21,Referral,completed
13642,3894,2024-10-24,Organic,completed
13643,777,2024-07-16,Referral,completed
13644,2144,2023-12-22,Social,completed
13645,2991,2024-11-29,Social,completed
13646,1930,2024-08-07,Organic,completed
13647,867,2024-09-04,Organic,completed
13648,2635,2023-09-10,Organic,completed
13649,3892,2024-10-30,Organic,completed
13650,2108,2024-03-23,Paid Search,completed
13651,1003,2023-05-25,Email,completed
13652,165,2023-06-27,Social,completed
13653,424,2024-09-26,Organic,completed
13654,3112,2024-07-22,Email,completed
13655,1941,2024-05-20,Social,completed
13656,846,2024-06-30,Organic,completed
13657,3434,2024-04-18,Paid Search,completed
13658,1734,2024-01-05,Organic,returned
13659,3180,2024-12-18,Paid Search,completed
13660,3249,2024-09-28,Organic,completed
13661,2889,2024-05-09,Social,completed
13662,3897,2024-09-29,Email,completed
13663,3599,2024-10-06,Paid Search,completed
13664,515,2023-09-20,Social,completed
13665,1371,2024-11-30,Referral,returned
13666,3813,2024-09-16,Social,completed
13667,2641,2024-05-09,Organic,completed
13668,1765,2024-11-26,Referral,completed
13669,3448,2024-11-13,Organic,completed
13670,2574,2024-01-11,Paid Search,completed
13671,1461,2024-07-29,Email,completed
13672,1088,2024-11-01,Paid Search,completed
13673,3403,2024-10-27,Email,completed
13674,3387,2024-05-09,Social,completed
13675,3681,2024-06-13,Email,completed
13676,3137,2023-10-04,Paid Search,completed
13677,760,2023-06-19,Referral,completed
13678,1528,2024-10-24,Paid Search,completed
13679,1318,2024-01-08,Paid Search,completed
13680,1039,2024-11-18,Paid Search,returned
13681,3176,2023-11-28,Organic,completed
13682,511,2023-10-15,Organic,completed
13683,1917,2023-11-15,Organic,completed
13684,3465,2024-09-24,Email,completed
13685,3157,2023-09-03,Organic,completed
13686,1073,2024-12-10,Email,completed
13687,144,2023-10-28,Referral,completed
13688,1633,2024-10-24,Organic,completed
13689,2393,2024-03-02,Organic,completed
13690,3415,2024-10-28,Email,completed
13691,2131,2024-06-14,Referral,completed
13692,1068,2024-08-28,Email,completed
13693,2775,2024-07-03,Paid Search,completed
13694,1580,2023-10-13,Paid Search,completed
13695,3306,2023-10-03,Organic,completed
13696,105,2024-02-13,Paid Search,completed
13697,1654,2024-05-13,Paid Search,completed
13698,1669,2024-11-23,Email,completed
13699,2373,2024-04-07,Referral,completed
13700,1415,2023-11-30,Paid Search,completed
13701,1583,2024-07-04,Referral,completed
13702,2963,2024-09-29,Email,completed
13703,709,2023-09-20,Email,completed
13704,962,2024-03-05,Referral,completed
13705,420,2024-06-27,Organic,cancelled
13706,1039,2024-05-05,Paid Search,completed
13707,2031,2024-09-30,Referral,completed
13708,776,2024-06-23,Social,completed
