order_id,order_date,region,segment,category,sub_category,quantity,discount,sales,profit
ORD-000210,2023-12-19,West,Consumer,Technology,Networking,4,0.0,708.83,112.16
ORD-002061,2023-12-19,Central,Corporate,Technology,Networking,4,0.1,373.16,45.23
ORD-009806,2023-12-19,West,Corporate,Technology,Phones,5,0.3,264.42,-4.92
ORD-008918,2023-12-19,North,Corporate,Technology,Laptops,3,0.3,638.81,-12.14
ORD-005962,2023-12-19,Central,Consumer,Office Supplies,Storage,5,0.0,66.25,5.87
ORD-001939,2023-12-19,South,Home Office,Technology,Laptops,1,0.0,508.59,83.43
ORD-005473,2023-12-20,South,Home Office,Furniture,Tables,2,0.0,266.37,5.22
ORD-011671,2023-12-20,West,Consumer,Office Supplies,Art,1,0.1,36.28,-3.24
ORD-010783,2023-12-20,East,Consumer,Office Supplies,Labels,3,0.0,30.42,2.38
ORD-003345,2023-12-20,West,Corporate,Furniture,Bookcases,2,0.0,268.16,18.69
ORD-001720,2023-12-20,East,Consumer,Technology,Phones,4,0.1,379.91,36.04
ORD-008760,2023-12-20,West,Consumer,Furniture,Furnishings,3,0.0,257.46,18.78
ORD-010393,2023-12-20,West,Consumer,Technology,Laptops,5,0.2,194.36,4.89
ORD-008337,2023-12-20,West,Corporate,Technology,Phones,5,0.0,289.54,43.96
ORD-001782,2023-12-20,Central,Home Office,Office Supplies,Art,3,0.0,27.44,2.57
ORD-009529,2023-12-20,West,Consumer,Technology,Laptops,5,0.1,189.2,17.13
ORD-003195,2023-12-20,Central,Corporate,Office Supplies,Labels,3,0.1,43.85,10.1
ORD-002133,2023-12-20,Central,Home Office,Office Supplies,Labels,2,0.0,34.94,4.32
ORD-002665,2023-12-20,Central,Consumer,Office Supplies,Paper,1,0.2,39.21,11.77
ORD-008049,2023-12-20,West,Corporate,Furniture,Bookcases,2,0.0,138.97,7.91
ORD-000403,2023-12-20,East,Home Office,Office Supplies,Paper,2,0.2,30.64,3.38
ORD-006581,2023-12-20,South,Corporate,Technology,Phones,2,0.0,418.13,63.4
ORD-006106,2023-12-21,North,Home Office,Office Supplies,Storage,2,0.0,51.21,-0.34
ORD-000708,2023-12-21,West,Consumer,Technology,Phones,3,0.0,319.79,56.48
ORD-000854,2023-12-21,South,Home Office,Office Supplies,Binders,5,0.0,36.37,7.15
ORD-005049,2023-12-21,South,Consumer,Furniture,Bookcases,2,0.0,460.89,22.07
ORD-011255,2023-12-21,East,Consumer,Office Supplies,Storage,1,0.2,38.37,-11.27
ORD-004731,2023-12-21,West,Consumer,Technology,Laptops,5,0.0,299.54,43.75
ORD-011063,2023-12-21,South,Corporate,Office Supplies,Storage,3,0.1,38.92,12.38
ORD-001687,2023-12-21,Central,Home Office,Office Supplies,Binders,4,0.0,47.17,4.81
ORD-004222,2023-12-21,North,Corporate,Office Supplies,Paper,4,0.0,25.29,7.99
ORD-011916,2023-12-21,East,Consumer,Office Supplies,Paper,5,0.15,62.07,2.19
ORD-003403,2023-12-21,South,Consumer,Office Supplies,Labels,4,0.0,61.32,14.33
ORD-008811,2023-12-21,North,Corporate,Office Supplies,Paper,4,0.1,32.63,0.18
ORD-009062,2023-12-21,East,Corporate,Furniture,Tables,2,0.0,56.17,12.77
ORD-011646,2023-12-21,West,Home Office,Office Supplies,Labels,2,0.15,19.61,-4.43
ORD-009904,2023-12-21,West,Home Office,Furniture,Tables,5,0.1,161.43,1.81
ORD-001325,2023-12-22,South,Consumer,Office Supplies,Paper,1,0.1,57.72,12.98
ORD-003983,2023-12-22,West,Consumer,Office Supplies,Storage,3,0.0,14.77,3.55
ORD-005175,2023-12-22,South,Home Office,Furniture,Furnishings,5,0.0,295.2,-7.73
ORD-000522,2023-12-22,East,Consumer,Office Supplies,Paper,2,0.0,87.02,33.8
ORD-004622,2023-12-22,South,Corporate,Office Supplies,Storage,5,0.15,35.11,15.26
ORD-011887,2023-12-22,South,Home Office,Technology,Phones,4,0.1,284.3,32.84
ORD-006293,2023-12-22,South,Corporate,Technology,Networking,4,0.2,441.17,11.62
ORD-005570,2023-12-22,West,Corporate,Office Supplies,Storage,2,0.0,48.45,-2.08
ORD-008957,2023-12-22,West,Consumer,Office Supplies,Binders,1,0.0,81.48,13.97
ORD-007838,2023-12-22,West,Consumer,Technology,Networking,4,0.1,130.17,9.45
ORD-011743,2023-12-22,Central,Consumer,Furniture,Tables,2,0.1,110.04,2.22
ORD-005455,2023-12-22,Central,Consumer,Technology,Laptops,1,0.0,65.5,9.18
ORD-008759,2023-12-23,South,Consumer,Technology,Networking,3,0.0,1262.13,211.41
ORD-005154,2023-12-23,South,Corporate,Office Supplies,Paper,4,0.0,4.54,-10.51
ORD-002888,2023-12-23,North,Consumer,Furniture,Bookcases,1,0.0,310.89,-4.76
ORD-010911,2023-12-23,South,Corporate,Office Supplies,Storage,5,0.1,62.2,6.66
ORD-011206,2023-12-23,West,Consumer,Office Supplies,Paper,3,0.0,64.23,10.79
ORD-009399,2023-12-23,North,Home Office,Technology,Laptops,3,0.0,151.25,31.69
ORD-008317,2023-12-23,North,Consumer,Technology,Accessories,2,0.0,156.33,25.57
ORD-006908,2023-12-23,East,Home Office,Office Supplies,Binders,4,0.0,6.42,-19.44
ORD-004369,2023-12-23,North,Consumer,Technology,Phones,1,0.3,344.11,-8.19
ORD-001943,2023-12-23,East,Home Office,Office Supplies,Binders,1,0.0,102.61,25.99
ORD-002923,2023-12-23,South,Consumer,Furniture,Bookcases,1,0.0,863.43,48.38
ORD-010401,2023-12-23,South,Home Office,Office Supplies,Labels,4,0.0,18.91,22.84
ORD-000472,2023-12-23,North,Consumer,Technology,Networking,3,0.0,414.06,56.93
ORD-002162,2023-12-23,North,Consumer,Office Supplies,Storage,1,0.1,9.44,-12.34
ORD-003762,2023-12-24,East,Consumer,Technology,Networking,1,0.3,237.29,-6.82
ORD-002138,2023-12-24,East,Home Office,Technology,Phones,1,0.1,239.73,31.04
ORD-001555,2023-12-24,West,Corporate,Technology,Phones,2,0.0,520.27,86.45
ORD-005824,2023-12-24,East,Consumer,Office Supplies,Art,2,0.2,103.72,-4.04
ORD-004408,2023-12-24,East,Consumer,Technology,Phones,5,0.15,165.02,11.62
ORD-009599,2023-12-24,West,Consumer,Technology,Laptops,5,0.0,376.02,76.09
ORD-007029,2023-12-24,South,Home Office,Furniture,Tables,4,0.3,151.12,-14.98
ORD-001382,2023-12-24,South,Consumer,Furniture,Tables,4,0.2,494.36,-49.96
ORD-000644,2023-12-24,North,Consumer,Technology,Phones,4,0.1,700.62,65.24
ORD-001284,2023-12-24,West,Home Office,Furniture,Chairs,3,0.0,115.34,3.87
ORD-005054,2023-12-24,South,Corporate,Office Supplies,Art,1,0.0,10.63,19.04
ORD-008461,2023-12-24,South,Consumer,Technology,Phones,5,0.0,499.16,69.35
ORD-011540,2023-12-24,Central,Consumer,Office Supplies,Labels,3,0.0,53.19,-10.31
ORD-007933,2023-12-24,West,Corporate,Technology,Accessories,4,0.1,527.13,55.8
ORD-011569,2023-12-24,South,Consumer,Office Supplies,Art,1,0.2,21.31,-14.09
ORD-006795,2023-12-24,North,Consumer,Technology,Networking,2,0.0,325.39,51.95
ORD-007398,2023-12-25,West,Consumer,Technology,Accessories,5,0.0,520.67,54.66
ORD-006287,2023-12-25,West,Consumer,Furniture,Chairs,5,0.1,80.3,-7.46
ORD-009614,2023-12-25,West,Home Office,Technology,Phones,3,0.0,259.39,39.41
ORD-002652,2023-12-25,Central,Consumer,Office Supplies,Storage,3,0.1,79.9,22.29
ORD-000993,2023-12-25,North,Consumer,Technology,Networking,3,0.15,243.66,15.61
ORD-006495,2023-12-25,South,Consumer,Technology,Laptops,2,0.0,488.41,74.6
ORD-007364,2023-12-25,South,Consumer,Office Supplies,Labels,5,0.0,53.37,-4.53
ORD-001516,2023-12-25,North,Consumer,Furniture,Tables,3,0.2,234.56,-26.24
ORD-010565,2023-12-25,North,Consumer,Office Supplies,Binders,2,0.0,7.44,0.04
ORD-010887,2023-12-25,West,Consumer,Office Supplies,Binders,2,0.2,110.11,-2.43
ORD-008686,2023-12-25,North,Consumer,Furniture,Bookcases,5,0.15,69.06,6.43
ORD-006150,2023-12-25,North,Consumer,Office Supplies,Art,2,0.1,89.73,3.42
ORD-006782,2023-12-25,Central,Consumer,Office Supplies,Paper,4,0.0,43.99,-6.82
ORD-011688,2023-12-25,West,Consumer,Technology,Accessories,4,0.2,322.91,18.29
ORD-000966,2023-12-25,Central,Home Office,Office Supplies,Art,4,0.1,94.91,6.71
ORD-003970,2023-12-25,East,Consumer,Office Supplies,Paper,1,0.0,10.3,-10.08
ORD-005491,2023-12-25,Central,Consumer,Office Supplies,Art,1,0.15,37.83,4.9
ORD-002284,2023-12-26,East,Corporate,Furniture,Furnishings,1,0.0,147.87,16.16
ORD-011072,2023-12-26,East,Consumer,Office Supplies,Storage,2,0.1,11.52,0.42
ORD-000230,2023-12-26,West,Corporate,Technology,Laptops,1,0.2,272.32,16.33
ORD-007513,2023-12-26,North,Corporate,Office Supplies,Paper,5,0.0,24.42,-12.08
ORD-003078,2023-12-26,West,Corporate,Technology,Accessories,1,0.2,724.66,28.57
ORD-001456,2023-12-26,South,Consumer,Furniture,Tables,5,0.1,184.37,-15.43
ORD-003429,2023-12-26,South,Corporate,Office Supplies,Storage,5,0.3,60.26,-9.08
ORD-000932,2023-12-26,South,Consumer,Furniture,Bookcases,1,0.0,248.37,29.74
ORD-004447,2023-12-26,South,Corporate,Furniture,Tables,5,0.0,28.49,5.74
ORD-006867,2023-12-26,Central,Home Office,Office Supplies,Art,3,0.15,67.17,4.65
ORD-010666,2023-12-26,South,Home Office,Office Supplies,Labels,4,0.1,52.53,27.32
ORD-011912,2023-12-26,West,Consumer,Office Supplies,Labels,5,0.2,65.16,5.78
ORD-008003,2023-12-26,East,Consumer,Technology,Networking,3,0.1,164.75,11.69
ORD-005296,2023-12-26,Central,Home Office,Furniture,Chairs,5,0.15,469.69,-21.73
ORD-001783,2023-12-26,South,Corporate,Technology,Networking,3,0.1,184.64,11.32
ORD-010929,2023-12-26,South,Corporate,Furniture,Bookcases,4,0.1,147.74,-1.23
ORD-004384,2023-12-26,West,Home Office,Office Supplies,Binders,4,0.0,38.15,1.06
ORD-004499,2023-12-27,West,Home Office,Office Supplies,Labels,3,0.0,42.76,8.47
ORD-009363,2023-12-27,West,Consumer,Office Supplies,Labels,1,0.3,13.14,-6.21
ORD-006585,2023-12-27,Central,Consumer,Office Supplies,Labels,4,0.3,25.38,-11.65
ORD-010735,2023-12-27,West,Consumer,Technology,Accessories,4,0.0,648.96,114.08
ORD-005270,2023-12-27,South,Consumer,Furniture,Furnishings,4,0.0,67.66,-1.98
ORD-001688,2023-12-27,West,Consumer,Furniture,Tables,5,0.0,529.99,34.85
ORD-003840,2023-12-27,North,Home Office,Technology,Accessories,5,0.0,80.06,-1.21
ORD-007891,2023-12-27,West,Corporate,Office Supplies,Paper,1,0.15,65.78,-3.38
ORD-009422,2023-12-27,West,Home Office,Technology,Phones,3,0.0,89.55,27.88
ORD-010937,2023-12-27,South,Consumer,Technology,Laptops,2,0.3,341.18,-19.77
ORD-003751,2023-12-27,East,Corporate,Office Supplies,Storage,2,0.2,80.9,9.15
ORD-003998,2023-12-27,North,Corporate,Office Supplies,Labels,1,0.0,40.32,3.54
ORD-001647,2023-12-27,East,Consumer,Office Supplies,Paper,1,0.15,120.18,3.37
ORD-002295,2023-12-27,North,Corporate,Furniture,Chairs,4,0.1,290.73,-4.2
ORD-005081,2023-12-28,East,Consumer,Office Supplies,Storage,1,0.15,4.22,4.08
ORD-004333,2023-12-28,East,Consumer,Furniture,Chairs,4,0.3,288.73,-49.31
ORD-005788,2023-12-28,West,Consumer,Technology,Accessories,3,0.0,279.91,32.07
ORD-002852,2023-12-28,South,Consumer,Furniture,Chairs,3,0.15,493.55,-33.44
ORD-011429,2023-12-28,East,Consumer,Office Supplies,Paper,1,0.0,98.23,6.11
ORD-004061,2023-12-28,North,Corporate,Office Supplies,Art,3,0.1,243.74,9.61
ORD-000498,2023-12-28,East,Consumer,Office Supplies,Labels,5,0.0,39.87,3.11
ORD-006189,2023-12-28,West,Consumer,Office Supplies,Storage,4,0.0,21.29,5.97
ORD-003556,2023-12-28,South,Consumer,Technology,Laptops,5,0.3,559.57,-13.7
ORD-006590,2023-12-28,South,Home Office,Technology,Laptops,4,0.1,194.7,14.92
ORD-002802,2023-12-28,West,Consumer,Technology,Accessories,3,0.1,282.77,28.94
ORD-000543,2023-12-28,West,Corporate,Technology,Networking,2,0.2,225.61,8.34
ORD-010884,2023-12-28,North,Home Office,Technology,Phones,3,0.15,191.51,23.61
ORD-003287,2023-12-28,North,Consumer,Office Supplies,Binders,5,0.0,6.4,1.46
ORD-000896,2023-12-28,South,Consumer,Technology,Phones,5,0.2,450.53,23.19
ORD-000266,2023-12-28,South,Corporate,Technology,Laptops,4,0.0,183.92,20.94
ORD-005311,2023-12-28,North,Corporate,Furniture,Furnishings,4,0.1,245.94,10.53
ORD-003799,2023-12-28,East,Consumer,Office Supplies,Binders,2,0.15,89.45,10.54
ORD-007160,2023-12-29,South,Corporate,Technology,Networking,4,0.0,471.76,89.6
ORD-008526,2023-12-29,West,Consumer,Technology,Laptops,3,0.3,433.58,-1.22
ORD-002428,2023-12-29,Central,Corporate,Office Supplies,Binders,3,0.0,27.88,18.24
ORD-002944,2023-12-29,Central,Home Office,Technology,Accessories,5,0.2,557.05,22.66
ORD-009489,2023-12-29,East,Home Office,Office Supplies,Labels,5,0.3,27.22,3.36
ORD-002917,2023-12-29,East,Corporate,Office Supplies,Binders,3,0.1,215.08,9.57
ORD-006888,2023-12-29,North,Consumer,Technology,Laptops,3,0.3,898.94,-7.69
ORD-007416,2023-12-29,West,Consumer,Office Supplies,Art,5,0.1,64.95,-5.52
ORD-008571,2023-12-29,North,Corporate,Office Supplies,Labels,2,0.1,124.35,13.11
ORD-007539,2023-12-29,North,Consumer,Technology,Phones,1,0.2,700.88,24.26
ORD-001579,2023-12-29,North,Corporate,Furniture,Furnishings,2,0.1,90.01,-8.64
ORD-010154,2023-12-29,West,Consumer,Furniture,Chairs,1,0.15,136.65,-10.89
ORD-011312,2023-12-29,West,Corporate,Office Supplies,Storage,1,0.1,45.61,2.66
ORD-006521,2023-12-29,West,Home Office,Furniture,Furnishings,5,0.1,193.82,1.4
ORD-000609,2023-12-29,South,Corporate,Technology,Phones,3,0.15,302.16,18.2
ORD-004462,2023-12-29,North,Home Office,Furniture,Furnishings,2,0.15,363.66,-21.74
ORD-011661,2023-12-29,West,Consumer,Office Supplies,Binders,4,0.1,42.2,-12.67
ORD-003567,2023-12-30,North,Consumer,Office Supplies,Binders,2,0.1,76.17,-3.0
ORD-001547,2023-12-30,South,Consumer,Office Supplies,Art,2,0.2,97.16,7.77
ORD-002580,2023-12-30,South,Consumer,Office Supplies,Paper,2,0.2,9.39,-4.51
ORD-000563,2023-12-30,South,Consumer,Technology,Networking,4,0.0,750.08,127.12
ORD-003260,2023-12-30,Central,Corporate,Office Supplies,Binders,2,0.0,37.98,14.46
ORD-008405,2023-12-30,East,Consumer,Office Supplies,Storage,1,0.0,20.44,-2.74
ORD-006852,2023-12-30,North,Home Office,Office Supplies,Binders,1,0.0,24.75,-7.34
ORD-007297,2023-12-30,Central,Corporate,Office Supplies,Art,4,0.0,47.19,8.49
ORD-004527,2023-12-30,South,Corporate,Furniture,Chairs,2,0.0,124.22,-7.7
ORD-010802,2023-12-30,South,Consumer,Technology,Laptops,1,0.0,379.52,68.87
ORD-009527,2023-12-30,Central,Corporate,Technology,Accessories,3,0.0,726.43,108.34
ORD-010487,2023-12-30,West,Corporate,Furniture,Bookcases,4,0.0,475.53,8.94
ORD-003545,2023-12-30,South,Corporate,Office Supplies,Labels,5,0.1,53.9,13.97
ORD-008127,2023-12-30,Central,Corporate,Office Supplies,Paper,1,0.2,70.52,-6.17
ORD-011866,2023-12-30,West,Consumer,Technology,Phones,2,0.2,1120.11,46.27
ORD-006924,2023-12-30,East,Home Office,Office Supplies,Paper,3,0.0,118.4,8.2
ORD-002354,2023-12-31,East,Home Office,Office Supplies,Paper,2,0.15,56.95,9.76
ORD-009645,2023-12-31,East,Consumer,Furniture,Bookcases,3,0.0,105.1,17.54
ORD-006242,2023-12-31,East,Corporate,Technology,Accessories,3,0.0,80.25,20.33
ORD-005862,2023-12-31,East,Corporate,Office Supplies,Storage,2,0.0,102.0,12.64
ORD-001023,2023-12-31,North,Consumer,Office Supplies,Storage,1,0.0,19.77,6.19
ORD-004928,2023-12-31,West,Consumer,Office Supplies,Storage,2,0.0,47.16,7.02
ORD-004191,2023-12-31,West,Consumer,Office Supplies,Labels,1,0.2,9.74,1.74
ORD-010022,2023-12-31,North,Consumer,Technology,Laptops,1,0.2,834.81,28.47
ORD-011965,2023-12-31,East,Corporate,Furniture,Bookcases,5,0.0,111.02,8.49
ORD-008748,2023-12-31,Central,Home Office,Technology,Networking,1,0.2,318.53,27.81
ORD-000625,2023-12-31,Central,Consumer,Office Supplies,Binders,1,0.2,89.61,22.65
ORD-010342,2023-12-31,East,Consumer,Furniture,Tables,4,0.1,134.73,-2.69
ORD-007154,2023-12-31,Central,Consumer,Technology,Accessories,5,0.1,716.03,79.3
ORD-006863,2023-12-31,Central,Consumer,Technology,Laptops,2,0.3,1056.23,-30.93
ORD-008966,2023-12-31,South,Corporate,Office Supplies,Binders,1,0.0,46.78,8.78
ORD-005673,2023-12-31,East,Corporate,Furniture,Furnishings,2,0.3,145.46,-14.41
ORD-002271,2023-12-31,Central,Consumer,Technology,Phones,1,0.0,605.38,90.07
ORD-007323,2024-01-01,West,Corporate,Office Supplies,Art,1,0.15,91.93,8.01
ORD-008471,2024-01-01,East,Home Office,Technology,Accessories,1,0.0,430.79,70.49
ORD-006010,2024-01-01,North,Consumer,Furniture,Tables,1,0.3,154.39,-26.1
ORD-001672,2024-01-01,West,Home Office,Technology,Phones,5,0.1,698.61,76.79
ORD-006911,2024-01-01,West,Home Office,Furniture,Bookcases,4,0.0,164.71,4.9
ORD-008561,2024-01-01,West,Consumer,Technology,Phones,1,0.0,246.54,48.11
ORD-011139,2024-01-01,West,Consumer,Furniture,Furnishings,5,0.0,217.38,10.21
ORD-004572,2024-01-01,South,Consumer,Office Supplies,Paper,1,0.0,59.94,6.19
ORD-010829,2024-01-01,Central,Corporate,Office Supplies,Binders,2,0.1,35.25,5.21
ORD-001036,2024-01-01,North,Corporate,Office Supplies,Binders,3,0.1,62.83,-2.05
ORD-000646,2024-01-01,North,Consumer,Technology,Networking,2,0.0,387.49,56.5
ORD-007649,2024-01-01,West,Home Office,Furniture,Bookcases,3,0.0,91.65,3.72
ORD-011253,2024-01-01,North,Consumer,Office Supplies,Paper,3,0.1,95.36,9.47
ORD-008140,2024-01-01,East,Corporate,Furniture,Furnishings,5,0.0,301.35,16.84
ORD-011648,2024-01-01,West,Consumer,Technology,Networking,4,0.1,433.54,51.87
ORD-007862,2024-01-01,West,Consumer,Office Supplies,Binders,5,0.2,58.69,10.71
ORD-001210,2024-01-01,North,Consumer,Technology,Laptops,4,0.1,1050.69,106.93
ORD-008718,2024-01-01,East,Corporate,Office Supplies,Labels,1,0.0,2.21,7.92
ORD-005346,2024-01-02,South,Consumer,Office Supplies,Art,2,0.0,64.01,8.95
ORD-004986,2024-01-02,Central,Consumer,Office Supplies,Paper,3,0.0,37.54,19.42
ORD-010196,2024-01-02,South,Corporate,Office Supplies,Storage,5,0.2,71.48,-7.53
ORD-002594,2024-01-02,West,Consumer,Office Supplies,Storage,3,0.3,104.18,-3.71
ORD-008931,2024-01-02,West,Corporate,Furniture,Chairs,3,0.2,160.82,-17.63
ORD-005007,2024-01-02,North,Consumer,Furniture,Bookcases,1,0.1,257.73,-14.08
ORD-007495,2024-01-02,East,Corporate,Technology,Accessories,3,0.2,564.79,17.24
ORD-010252,2024-01-02,North,Home Office,Office Supplies,Art,3,0.0,19.29,1.09
ORD-008462,2024-01-02,Central,Home Office,Technology,Phones,5,0.0,370.97,69.28
ORD-008504,2024-01-02,North,Consumer,Office Supplies,Binders,1,0.1,37.36,-1.0
ORD-005863,2024-01-02,Central,Corporate,Office Supplies,Storage,3,0.0,33.44,-5.52
ORD-011548,2024-01-02,Central,Consumer,Office Supplies,Art,1,0.0,30.74,11.32
ORD-008035,2024-01-02,East,Consumer,Office Supplies,Binders,1,0.1,28.37,-4.5
ORD-002583,2024-01-02,North,Home Office,Technology,Laptops,4,0.0,187.49,28.28
ORD-010681,2024-01-02,Central,Consumer,Furniture,Tables,4,0.1,227.86,3.37
ORD-003571,2024-01-02,North,Home Office,Office Supplies,Labels,3,0.2,114.45,-5.83
ORD-011777,2024-01-02,West,Consumer,Furniture,Chairs,1,0.1,92.56,2.43
ORD-001559,2024-01-03,North,Consumer,Office Supplies,Storage,5,0.0,34.92,11.82
ORD-001120,2024-01-03,North,Home Office,Office Supplies,Binders,1,0.0,23.51,-0.3
ORD-006835,2024-01-03,Central,Consumer,Furniture,Furnishings,3,0.0,225.09,1.66
ORD-009690,2024-01-03,West,Consumer,Office Supplies,Binders,2,0.1,35.14,3.71
ORD-004239,2024-01-03,West,Corporate,Furniture,Bookcases,3,0.0,196.72,5.53
ORD-002465,2024-01-03,Central,Consumer,Furniture,Furnishings,2,0.1,195.37,-6.49
ORD-008751,2024-01-03,South,Consumer,Office Supplies,Labels,5,0.1,19.58,5.56
ORD-003265,2024-01-03,North,Home Office,Office Supplies,Storage,5,0.15,24.29,7.85
ORD-011870,2024-01-03,East,Home Office,Technology,Laptops,5,0.0,355.55,51.25
ORD-010889,2024-01-03,East,Home Office,Technology,Networking,2,0.2,199.43,5.33
ORD-006033,2024-01-03,East,Corporate,Office Supplies,Binders,2,0.0,95.69,2.56
ORD-008186,2024-01-03,East,Consumer,Furniture,Chairs,3,0.15,158.39,-6.96
ORD-005144,2024-01-03,North,Consumer,Office Supplies,Paper,2,0.3,58.3,-4.2
ORD-007565,2024-01-03,North,Consumer,Technology,Phones,3,0.2,143.47,14.97
ORD-000162,2024-01-03,North,Consumer,Office Supplies,Storage,5,0.2,37.59,8.27
ORD-011727,2024-01-03,East,Consumer,Furniture,Bookcases,1,0.0,634.32,23.08
ORD-000294,2024-01-03,North,Corporate,Office Supplies,Art,1,0.0,51.37,-1.07
ORD-004829,2024-01-04,South,Consumer,Technology,Networking,5,0.0,596.93,118.48
ORD-010689,2024-01-04,North,Corporate,Office Supplies,Art,2,0.0,78.73,5.28
ORD-007232,2024-01-04,North,Corporate,Office Supplies,Labels,4,0.1,18.72,5.92
ORD-011598,2024-01-04,South,Corporate,Office Supplies,Labels,2,0.1,61.9,-5.48
ORD-001243,2024-01-04,North,Corporate,Office Supplies,Paper,2,0.0,21.54,3.35
ORD-010726,2024-01-04,West,Corporate,Office Supplies,Storage,3,0.3,54.98,11.52
ORD-005828,2024-01-04,West,Consumer,Office Supplies,Paper,5,0.0,60.18,7.02
ORD-005281,2024-01-04,West,Consumer,Furniture,Furnishings,4,0.0,259.25,20.56
ORD-009303,2024-01-04,West,Corporate,Office Supplies,Storage,5,0.1,23.95,5.73
ORD-003285,2024-01-04,South,Corporate,Furniture,Bookcases,2,0.0,129.75,3.99
ORD-007792,2024-01-04,South,Consumer,Office Supplies,Labels,4,0.0,100.81,6.55
ORD-008734,2024-01-04,East,Consumer,Furniture,Chairs,1,0.0,216.35,11.0
ORD-002835,2024-01-04,West,Home Office,Furniture,Chairs,1,0.0,731.09,24.82
ORD-000643,2024-01-04,South,Corporate,Office Supplies,Labels,4,0.1,16.86,12.61
ORD-010426,2024-01-04,West,Corporate,Technology,Phones,3,0.1,580.55,58.36
ORD-006052,2024-01-04,North,Consumer,Furniture,Tables,4,0.15,985.77,-47.44
ORD-003371,2024-01-05,East,Corporate,Technology,Accessories,2,0.15,383.93,20.91
ORD-008638,2024-01-05,East,Consumer,Technology,Phones,2,0.1,177.64,16.37
ORD-005310,2024-01-05,East,Home Office,Furniture,Tables,1,0.3,243.03,-39.28
ORD-005156,2024-01-05,East,Consumer,Office Supplies,Binders,4,0.15,10.22,-7.58
ORD-001589,2024-01-05,South,Corporate,Furniture,Bookcases,5,0.15,230.31,-23.34
ORD-007680,2024-01-05,North,Home Office,Office Supplies,Labels,5,0.1,78.14,3.0
ORD-002712,2024-01-05,North,Consumer,Technology,Accessories,2,0.0,137.85,12.96
ORD-011594,2024-01-05,Central,Consumer,Furniture,Tables,4,0.0,574.33,23.07
ORD-002243,2024-01-05,North,Home Office,Office Supplies,Labels,5,0.2,5.72,-10.2
ORD-008538,2024-01-05,North,Corporate,Office Supplies,Storage,2,0.0,15.31,-4.88
ORD-004519,2024-01-05,East,Consumer,Technology,Accessories,5,0.2,711.19,23.87
ORD-000132,2024-01-05,South,Consumer,Technology,Phones,5,0.1,130.83,11.86
ORD-009404,2024-01-05,South,Home Office,Technology,Accessories,5,0.3,237.24,-13.86
ORD-011622,2024-01-05,East,Home Office,Office Supplies,Binders,5,0.0,98.6,30.36
ORD-002607,2024-01-05,East,Home Office,Furniture,Bookcases,3,0.15,543.11,-12.49
ORD-007186,2024-01-05,Central,Consumer,Office Supplies,Paper,1,0.0,42.55,21.84
ORD-009807,2024-01-05,East,Corporate,Technology,Accessories,1,0.0,137.1,28.24
ORD-008001,2024-01-05,North,Corporate,Office Supplies,Paper,5,0.3,57.19,-13.39
ORD-003210,2024-01-06,East,Consumer,Furniture,Bookcases,3,0.1,28.1,-3.71
ORD-000057,2024-01-06,East,Consumer,Furniture,Chairs,4,0.0,47.41,4.96
ORD-011907,2024-01-06,West,Corporate,Technology,Accessories,3,0.15,361.93,19.74
ORD-006840,2024-01-06,South,Home Office,Technology,Accessories,3,0.0,299.41,45.17
ORD-002828,2024-01-06,North,Consumer,Office Supplies,Storage,2,0.15,91.92,-5.83
ORD-006432,2024-01-06,North,Consumer,Office Supplies,Paper,3,0.1,81.46,6.98
ORD-000303,2024-01-06,West,Home Office,Office Supplies,Storage,5,0.15,126.81,5.66
ORD-002104,2024-01-06,West,Home Office,Technology,Phones,2,0.0,982.31,170.12
ORD-009930,2024-01-06,South,Corporate,Technology,Phones,5,0.15,547.93,39.54
ORD-003070,2024-01-06,Central,Home Office,Office Supplies,Storage,4,0.0,7.38,0.85
ORD-004701,2024-01-06,North,Consumer,Technology,Phones,1,0.1,14.42,5.75
ORD-004445,2024-01-06,North,Consumer,Furniture,Tables,5,0.1,34.91,-1.6
ORD-008517,2024-01-06,West,Home Office,Furniture,Chairs,4,0.0,418.35,10.46
ORD-005734,2024-01-06,West,Consumer,Technology,Phones,1,0.0,253.24,42.21
ORD-009486,2024-01-06,West,Consumer,Technology,Accessories,1,0.0,157.63,29.7
ORD-011413,2024-01-06,East,Home Office,Technology,Phones,2,0.15,255.85,26.29
ORD-000925,2024-01-06,South,Home Office,Office Supplies,Paper,4,0.0,70.36,4.54
ORD-010373,2024-01-06,South,Consumer,Technology,Laptops,1,0.0,130.55,11.69
ORD-007583,2024-01-07,Central,Corporate,Technology,Accessories,5,0.1,136.23,25.19
ORD-008545,2024-01-07,West,Consumer,Technology,Accessories,3,0.0,357.08,64.55
ORD-001497,2024-01-07,East,Corporate,Office Supplies,Binders,1,0.0,29.72,-3.29
ORD-004124,2024-01-07,West,Consumer,Furniture,Furnishings,4,0.15,150.74,-10.3
ORD-000875,2024-01-07,North,Corporate,Technology,Laptops,4,0.1,444.45,36.64
ORD-006579,2024-01-07,North,Consumer,Technology,Networking,2,0.0,79.68,10.95
ORD-010346,2024-01-07,North,Corporate,Office Supplies,Binders,1,0.1,3.18,-14.52
ORD-005425,2024-01-07,North,Consumer,Office Supplies,Binders,1,0.0,22.03,-10.83
